"","CHR","SNP","BP","QTL_type","start_pos","end_pos","QTL_ID"
"92",13,"BTA-25900-no-rs",18509812,"Exterior",18558538,18558542,"46863"
"93",13,"ARS-BFGL-BAC-7444",18558540,"Exterior",18558538,18558542,"46863"
"94",13,"BTA-25900-no-rs",18509812,"Exterior",18558538,18558542,"46864"
"95",13,"ARS-BFGL-BAC-7444",18558540,"Exterior",18558538,18558542,"46864"
"96",13,"BTA-25900-no-rs",18509812,"Reproduction",18558538,18558542,"46865"
"97",13,"ARS-BFGL-BAC-7444",18558540,"Reproduction",18558538,18558542,"46865"
"98",13,"BTA-25900-no-rs",18509812,"Reproduction",18558538,18558542,"46866"
"99",13,"ARS-BFGL-BAC-7444",18558540,"Reproduction",18558538,18558542,"46866"
"100",13,"BTA-25900-no-rs",18509812,"Exterior",18558538,18558542,"46867"
"101",13,"ARS-BFGL-BAC-7444",18558540,"Exterior",18558538,18558542,"46867"
"102",13,"BTA-25900-no-rs",18509812,"Exterior",18558538,18558542,"46868"
"103",13,"ARS-BFGL-BAC-7444",18558540,"Exterior",18558538,18558542,"46868"
"104",15,"BTB-02063964",10906064,"Reproduction",10936000,10936004,"47797"
"105",15,"BTB-01830390",10936002,"Reproduction",10936000,10936004,"47797"
"106",15,"BTB-01608944",10974997,"Reproduction",10936000,10936004,"47797"
"107",15,"BTB-02063964",10906064,"Reproduction",10936000,10936004,"47798"
"108",15,"BTB-01830390",10936002,"Reproduction",10936000,10936004,"47798"
"109",15,"BTB-01608944",10974997,"Reproduction",10936000,10936004,"47798"
"110",15,"BTB-02063964",10906064,"Exterior",10936000,10936004,"47799"
"111",15,"BTB-01830390",10936002,"Exterior",10936000,10936004,"47799"
"112",15,"BTB-01608944",10974997,"Exterior",10936000,10936004,"47799"
"113",15,"BTB-02063964",10906064,"Milk",10936000,10936004,"47800"
"114",15,"BTB-01830390",10936002,"Milk",10936000,10936004,"47800"
"115",15,"BTB-01608944",10974997,"Milk",10936000,10936004,"47800"
"116",15,"BTB-02063964",10906064,"Milk",10936000,10936004,"47801"
"117",15,"BTB-01830390",10936002,"Milk",10936000,10936004,"47801"
"118",15,"BTB-01608944",10974997,"Milk",10936000,10936004,"47801"
"119",15,"BTB-02063964",10906064,"Production",10936000,10936004,"47802"
"120",15,"BTB-01830390",10936002,"Production",10936000,10936004,"47802"
"121",15,"BTB-01608944",10974997,"Production",10936000,10936004,"47802"
"122",15,"BTB-02063964",10906064,"Production",10936000,10936004,"47803"
"123",15,"BTB-01830390",10936002,"Production",10936000,10936004,"47803"
"124",15,"BTB-01608944",10974997,"Production",10936000,10936004,"47803"
"125",15,"BTB-02063964",10906064,"Milk",10936000,10936004,"47804"
"126",15,"BTB-01830390",10936002,"Milk",10936000,10936004,"47804"
"127",15,"BTB-01608944",10974997,"Milk",10936000,10936004,"47804"
"128",15,"BTB-02063964",10906064,"Milk",10936000,10936004,"47805"
"129",15,"BTB-01830390",10936002,"Milk",10936000,10936004,"47805"
"130",15,"BTB-01608944",10974997,"Milk",10936000,10936004,"47805"
"131",15,"BTB-02063964",10906064,"Reproduction",10936000,10936004,"47806"
"132",15,"BTB-01830390",10936002,"Reproduction",10936000,10936004,"47806"
"133",15,"BTB-01608944",10974997,"Reproduction",10936000,10936004,"47806"
"134",15,"BTB-02063964",10906064,"Health",10936000,10936004,"47807"
"135",15,"BTB-01830390",10936002,"Health",10936000,10936004,"47807"
"136",15,"BTB-01608944",10974997,"Health",10936000,10936004,"47807"
"137",15,"BTB-02063964",10906064,"Reproduction",10936000,10936004,"47808"
"138",15,"BTB-01830390",10936002,"Reproduction",10936000,10936004,"47808"
"139",15,"BTB-01608944",10974997,"Reproduction",10936000,10936004,"47808"
"140",15,"BTB-02063964",10906064,"Exterior",10936000,10936004,"47809"
"141",15,"BTB-01830390",10936002,"Exterior",10936000,10936004,"47809"
"142",15,"BTB-01608944",10974997,"Exterior",10936000,10936004,"47809"
"143",15,"BTB-02063964",10906064,"Exterior",10936000,10936004,"47810"
"144",15,"BTB-01830390",10936002,"Exterior",10936000,10936004,"47810"
"145",15,"BTB-01608944",10974997,"Exterior",10936000,10936004,"47810"
"146",15,"BTB-02063964",10906064,"Exterior",10936000,10936004,"47811"
"147",15,"BTB-01830390",10936002,"Exterior",10936000,10936004,"47811"
"148",15,"BTB-01608944",10974997,"Exterior",10936000,10936004,"47811"
"149",15,"BTB-02063964",10906064,"Reproduction",10936000,10936004,"281490"
"150",15,"BTB-01830390",10936002,"Reproduction",10936000,10936004,"281490"
"151",15,"BTB-01608944",10974997,"Reproduction",10936000,10936004,"281490"
"152",15,"BTB-01421892",11185546,"Meat_and_Carcass",11198692,11198696,"226564"
"153",15,"BTB-01421934",11207429,"Meat_and_Carcass",11198692,11198696,"226564"
"154",15,"BTB-01422008",11236303,"Meat_and_Carcass",11198692,11198696,"226564"
"155",15,"ARS-BFGL-NGS-2713",34054485,"Meat_and_Carcass",34025602,34025606,"152600"
"156",15,"ARS-BFGL-NGS-98724",34109962,"Reproduction",34139603,34139607,"62361"
"157",15,"ARS-BFGL-NGS-5976",34144843,"Reproduction",34139603,34139607,"62361"
"158",15,"ARS-BFGL-NGS-98724",34109962,"Reproduction",34139603,34139607,"62407"
"159",15,"ARS-BFGL-NGS-5976",34144843,"Reproduction",34139603,34139607,"62407"
"160",15,"ARS-BFGL-NGS-98724",34109962,"Reproduction",34139603,34139607,"62411"
"161",15,"ARS-BFGL-NGS-5976",34144843,"Reproduction",34139603,34139607,"62411"
"162",15,"ARS-BFGL-NGS-5976",34144843,"Milk",34161889,34161893,"155975"
"163",15,"ARS-BFGL-NGS-5976",34144843,"Reproduction",34164294,34164298,"62410"
"164",2,"ARS-BFGL-BAC-35548",115665427,"Production",115695001,115695005,"283322"
"165",2,"BTA-49096-no-rs",115695003,"Production",115695001,115695005,"283322"
"166",2,"ARS-BFGL-NGS-30337",115730530,"Production",115695001,115695005,"283322"
"167",2,"ARS-BFGL-NGS-103753",115821065,"Milk",115820324,115820328,"215425"
"168",2,"ARS-BFGL-NGS-103753",115821065,"Exterior",115839213,115839217,"125900"
"169",2,"Hapmap54770-rs29009608",115875702,"Exterior",115839213,115839217,"125900"
"170",2,"Hapmap54770-rs29009608",115875702,"Milk",115909335,115909339,"155904"
"171",2,"Hapmap54770-rs29009608",115875702,"Milk",115909359,115909363,"155914"
"172",2,"ARS-BFGL-NGS-43721",115986085,"Production",115986083,115986087,"39013"
"173",2,"ARS-BFGL-NGS-107330",116018639,"Production",115986083,115986087,"39013"
"174",2,"ARS-BFGL-NGS-43721",115986085,"Reproduction",115986083,115986087,"39014"
"175",2,"ARS-BFGL-NGS-107330",116018639,"Reproduction",115986083,115986087,"39014"
"176",2,"ARS-BFGL-NGS-43721",115986085,"Exterior",115986083,115986087,"39015"
"177",2,"ARS-BFGL-NGS-107330",116018639,"Exterior",115986083,115986087,"39015"
"178",2,"ARS-BFGL-NGS-43721",115986085,"Exterior",115986083,115986087,"39016"
"179",2,"ARS-BFGL-NGS-107330",116018639,"Exterior",115986083,115986087,"39016"
"180",2,"ARS-BFGL-NGS-43721",115986085,"Milk",115986083,115986087,"39017"
"181",2,"ARS-BFGL-NGS-107330",116018639,"Milk",115986083,115986087,"39017"
"182",2,"ARS-BFGL-NGS-43721",115986085,"Production",115986083,115986087,"39018"
"183",2,"ARS-BFGL-NGS-107330",116018639,"Production",115986083,115986087,"39018"
"184",2,"ARS-BFGL-NGS-43721",115986085,"Exterior",115986083,115986087,"39019"
"185",2,"ARS-BFGL-NGS-107330",116018639,"Exterior",115986083,115986087,"39019"
"186",2,"ARS-BFGL-NGS-43721",115986085,"Milk",115986083,115986087,"39020"
"187",2,"ARS-BFGL-NGS-107330",116018639,"Milk",115986083,115986087,"39020"
"188",2,"ARS-BFGL-NGS-43721",115986085,"Production",115986083,115986087,"39021"
"189",2,"ARS-BFGL-NGS-107330",116018639,"Production",115986083,115986087,"39021"
"190",2,"ARS-BFGL-NGS-43721",115986085,"Production",115986083,115986087,"39022"
"191",2,"ARS-BFGL-NGS-107330",116018639,"Production",115986083,115986087,"39022"
"192",2,"ARS-BFGL-NGS-43721",115986085,"Milk",115986083,115986087,"39023"
"193",2,"ARS-BFGL-NGS-107330",116018639,"Milk",115986083,115986087,"39023"
"194",2,"ARS-BFGL-NGS-43721",115986085,"Milk",115986083,115986087,"39024"
"195",2,"ARS-BFGL-NGS-107330",116018639,"Milk",115986083,115986087,"39024"
"196",2,"ARS-BFGL-NGS-43721",115986085,"Exterior",115986083,115986087,"39025"
"197",2,"ARS-BFGL-NGS-107330",116018639,"Exterior",115986083,115986087,"39025"
"198",2,"ARS-BFGL-NGS-43721",115986085,"Exterior",115986083,115986087,"39026"
"199",2,"ARS-BFGL-NGS-107330",116018639,"Exterior",115986083,115986087,"39026"
"200",2,"ARS-BFGL-NGS-43721",115986085,"Reproduction",115986083,115986087,"39027"
"201",2,"ARS-BFGL-NGS-107330",116018639,"Reproduction",115986083,115986087,"39027"
"202",2,"ARS-BFGL-NGS-43721",115986085,"Exterior",115986083,115986087,"39028"
"203",2,"ARS-BFGL-NGS-107330",116018639,"Exterior",115986083,115986087,"39028"
"204",20,"ARS-BFGL-NGS-3276",12087403,"Health",12088254,12088258,"179019"
"205",20,"ARS-BFGL-NGS-78615",12111883,"Health",12088254,12088258,"179019"
"206",24,"ARS-BFGL-BAC-28665",28487771,"Meat_and_Carcass",28473214,28473218,"232857"
"207",24,"Hapmap54981-rs29019846",28516684,"Meat_and_Carcass",28473214,28473218,"232857"
"208",24,"BTB-01485274",28540641,"Health",28570243,28570247,"57038"
"209",24,"Hapmap58887-rs29013502",28570245,"Health",28570243,28570247,"57038"
"210",24,"BTB-01646599",28604672,"Health",28570243,28570247,"57038"
"211",24,"BTB-01485274",28540641,"Health",28570243,28570247,"57040"
"212",24,"Hapmap58887-rs29013502",28570245,"Health",28570243,28570247,"57040"
"213",24,"BTB-01646599",28604672,"Health",28570243,28570247,"57040"
"214",24,"BTB-01485274",28540641,"Production",28570243,28570247,"69281"
"215",24,"Hapmap58887-rs29013502",28570245,"Production",28570243,28570247,"69281"
"216",24,"BTB-01646599",28604672,"Production",28570243,28570247,"69281"
"217",24,"Hapmap58887-rs29013502",28570245,"Reproduction",28604670,28604674,"138598"
"218",24,"BTB-01646599",28604672,"Reproduction",28604670,28604674,"138598"
"219",3,"BTB-01948148",111677167,"Reproduction",111708234,111708238,"30008"
"220",3,"Hapmap42062-BTA-109789",111708236,"Reproduction",111708234,111708238,"30008"
"221",3,"BTB-01641394",111730561,"Reproduction",111708234,111708238,"30008"
"222",3,"ARS-BFGL-NGS-37809",111751663,"Reproduction",111708234,111708238,"30008"
"223",3,"BTB-01948148",111677167,"Reproduction",111708234,111708238,"30244"
"224",3,"Hapmap42062-BTA-109789",111708236,"Reproduction",111708234,111708238,"30244"
"225",3,"BTB-01641394",111730561,"Reproduction",111708234,111708238,"30244"
"226",3,"ARS-BFGL-NGS-37809",111751663,"Reproduction",111708234,111708238,"30244"
"227",3,"BTB-01948148",111677167,"Meat_and_Carcass",111708234,111708238,"152258"
"228",3,"Hapmap42062-BTA-109789",111708236,"Meat_and_Carcass",111708234,111708238,"152258"
"229",3,"BTB-01641394",111730561,"Meat_and_Carcass",111708234,111708238,"152258"
"230",3,"ARS-BFGL-NGS-37809",111751663,"Meat_and_Carcass",111708234,111708238,"152258"
"231",3,"BTB-01948148",111677167,"Meat_and_Carcass",111717521,111717525,"225527"
"232",3,"Hapmap42062-BTA-109789",111708236,"Meat_and_Carcass",111717521,111717525,"225527"
"233",3,"BTB-01641394",111730561,"Meat_and_Carcass",111717521,111717525,"225527"
"234",3,"ARS-BFGL-NGS-37809",111751663,"Meat_and_Carcass",111717521,111717525,"225527"
"235",3,"ARS-BFGL-NGS-97849",111965305,"Meat_and_Carcass",111991214,111991218,"151880"
"236",3,"ARS-BFGL-NGS-97849",111965305,"Meat_and_Carcass",111991214,111991218,"152096"
"237",5,"BTA-73915-no-rs",6312610,"Reproduction",6318394,6318398,"212544"
